16,103,107,76,71,59,55,84,88,66,74,82,77,71,67,61,82,73,50,63,74,76,63,74,72,76,65,62,71,72,74,78,67,71,78,66,74,75,71,70,69,74,73,74,75,70,76,73,83,81,75,63,74,68,64,74,65,79,62,64,22,
39,10,67,69,82,87,76,67,68,70,68,73,69,72,72,77,69,72,80,72,68,67,78,68,68,70,74,73,80,74,75,62,65,63,71,83,73,75,78,64,72,73,77,68,84,69,75,63,83,74,71,59,80,72,72,64,66,77,71,62,22,
39,10,67,69,82,87,76,67,68,70,68,73,69,72,72,77,69,72,80,72,68,67,78,68,68,70,74,73,80,74,75,62,65,63,71,83,73,75,78,64,72,73,77,68,84,69,75,63,83,74,71,59,80,72,72,64,66,77,71,62,22,
122,25,54,64,66,64,77,60,62,78,71,62,70,79,75,85,64,69,88,82,71,66,74,73,78,69,76,80,75,83,70,66,81,67,67,80,73,68,72,69,76,71,74,69,71,73,70,69,62,60,66,78,73,77,76,71,77,65,77,83,22,
122,25,54,64,66,64,77,60,62,78,71,62,70,79,75,85,64,69,88,82,71,66,74,73,78,69,76,80,75,83,70,66,81,67,67,80,73,68,72,69,76,71,74,69,71,73,70,69,62,60,66,78,73,77,76,71,77,65,77,83,22,
117,75,78,57,75,68,66,79,71,78,83,68,76,75,73,75,65,71,79,81,71,75,68,79,77,75,65,72,67,73,67,73,79,72,73,75,71,67,65,74,73,75,71,69,63,75,70,73,63,64,65,78,64,78,76,75,74,64,76,81,22,
117,75,78,57,75,68,66,79,71,78,83,68,76,75,73,75,65,71,79,81,71,75,68,79,77,75,65,72,67,73,67,73,79,72,73,75,71,67,65,74,73,75,71,69,63,75,70,73,63,64,65,78,64,78,76,75,74,64,76,81,22,
93,78,78,54,81,78,58,62,73,72,78,70,71,72,74,71,68,73,69,75,73,73,68,78,76,75,64,70,71,66,66,70,73,72,74,74,73,70,67,73,70,71,74,72,69,80,69,71,71,73,70,75,67,74,71,73,69,70,75,80,22,
93,78,78,54,81,78,58,62,73,72,78,70,71,72,74,71,68,73,69,75,73,73,68,78,76,75,64,70,71,66,66,70,73,72,74,74,73,70,67,73,70,71,74,72,69,80,69,71,71,73,70,75,67,74,71,73,69,70,75,80,22,
96,78,70,54,84,71,72,68,71,73,74,68,72,71,74,72,66,73,74,78,71,73,73,75,75,72,67,73,67,65,66,71,74,70,76,73,68,72,68,72,70,74,69,68,69,77,72,70,69,67,71,74,67,73,74,74,73,69,72,76,22,
96,78,70,54,84,71,72,68,71,73,74,68,72,71,74,72,66,73,74,78,71,73,73,75,75,72,67,73,67,65,66,71,74,70,76,73,68,72,68,72,70,74,69,68,69,77,72,70,69,67,71,74,67,73,74,74,73,69,72,76,22,
92,81,77,51,80,77,62,69,73,72,76,71,72,73,71,72,69,71,71,74,75,75,72,78,77,73,63,71,70,64,67,71,72,71,73,73,73,70,67,71,70,72,74,71,67,78,68,70,70,74,65,76,68,76,71,71,71,70,73,78,22,
92,81,77,51,80,77,62,69,73,72,76,71,72,73,71,72,69,71,71,74,75,75,72,78,77,73,63,71,70,64,67,71,72,71,73,73,73,70,67,71,70,72,74,71,67,78,68,70,70,74,65,76,68,76,71,71,71,70,73,78,22,
89,68,80,50,80,73,64,67,73,71,74,69,71,71,74,73,67,74,71,79,71,71,69,74,77,72,64,71,67,66,66,68,75,66,74,76,71,72,68,72,71,75,70,67,70,75,75,70,70,66,73,72,68,72,72,74,72,68,72,75,22,
89,68,80,50,80,73,64,67,73,71,74,69,71,71,74,73,67,74,71,79,71,71,69,74,77,72,64,71,67,66,66,68,75,66,74,76,71,72,68,72,71,75,70,67,70,75,75,70,70,66,73,72,68,72,72,74,72,68,72,75,22,
95,58,84,56,73,72,66,70,72,76,75,70,69,73,72,76,66,69,78,75,71,71,70,76,78,77,63,67,70,70,67,71,76,68,71,76,74,68,68,71,73,73,73,69,69,74,69,70,67,70,67,73,70,77,74,72,68,69,73,76,22,
95,58,84,56,73,72,66,70,72,76,75,70,69,73,72,76,66,69,78,75,71,71,70,76,78,77,63,67,70,70,67,71,76,68,71,76,74,68,68,71,73,73,73,69,69,74,69,70,67,70,67,73,70,77,74,72,68,69,73,76,22,
88,57,89,71,64,71,66,75,71,75,75,70,75,71,76,74,67,77,74,73,71,73,70,74,76,75,67,68,76,76,70,69,80,71,71,77,74,69,71,67,73,72,71,71,70,74,71,71,65,69,66,72,70,75,72,73,72,70,71,74,22,
88,57,89,71,64,71,66,75,71,75,75,70,75,71,76,74,67,77,74,73,71,73,70,74,76,75,67,68,76,76,70,69,80,71,71,77,74,69,71,67,73,72,71,71,70,74,71,71,65,69,66,72,70,75,72,73,72,70,71,74,22,
74,63,79,88,65,67,74,75,70,72,74,70,71,69,74,72,73,73,72,78,69,72,70,69,70,70,73,71,74,80,74,68,76,73,71,73,73,72,74,69,73,72,69,72,73,70,74,71,69,74,71,73,70,71,72,71,73,70,72,72,22,
74,63,79,88,65,67,74,75,70,72,74,70,71,69,74,72,73,73,72,78,69,72,70,69,70,70,73,71,74,80,74,68,76,73,71,73,73,72,74,69,73,72,69,72,73,70,74,71,69,74,71,73,70,71,72,71,73,70,72,72,22,
68,75,56,84,75,72,72,70,70,73,73,72,72,74,72,69,75,67,73,72,70,71,73,68,68,72,77,75,72,73,76,72,68,74,71,68,71,71,74,71,74,72,75,76,72,73,70,73,72,73,74,69,71,69,70,73,72,72,72,72,22,
68,75,56,84,75,72,72,70,70,73,73,72,72,74,72,69,75,67,73,72,70,71,73,68,68,72,77,75,72,73,76,72,68,74,71,68,71,71,74,71,74,72,75,76,72,73,70,73,72,73,74,69,71,69,70,73,72,72,72,72,22,
72,77,62,54,74,73,71,73,74,70,70,70,72,75,73,73,72,71,70,72,71,73,72,74,72,73,74,76,67,68,71,75,69,70,75,71,68,73,71,69,71,72,73,70,73,72,72,74,72,72,71,73,72,72,70,72,72,71,72,70,22,
72,77,62,54,74,73,71,73,74,70,70,70,72,75,73,73,72,71,70,72,71,73,72,74,72,73,74,76,67,68,71,75,69,70,75,71,68,73,71,69,71,72,73,70,73,72,72,74,72,72,71,73,72,72,70,72,72,71,72,70,22,
77,73,90,70,71,72,76,70,70,70,74,72,70,70,72,70,70,72,70,74,74,73,70,71,72,79,67,69,70,71,69,75,76,70,72,75,73,71,70,70,74,72,68,69,71,71,71,69,70,72,71,71,71,73,73,72,72,71,71,73,22,
77,73,90,70,71,72,76,70,70,70,74,72,70,70,72,70,70,72,70,74,74,73,70,71,72,79,67,69,70,71,69,75,76,70,72,75,73,71,70,70,74,72,68,69,71,71,71,69,70,72,71,71,71,73,73,72,72,71,71,73,22,
73,68,63,75,75,70,62,71,73,72,71,74,73,72,73,71,72,70,73,73,69,73,72,70,72,73,70,78,73,73,75,70,71,73,70,72,74,70,72,69,69,72,76,75,74,73,71,74,73,70,73,71,73,71,72,73,71,72,72,72,22,
73,68,63,75,75,70,62,71,73,72,71,74,73,72,73,71,72,70,73,73,69,73,72,70,72,73,70,78,73,73,75,70,71,73,70,72,74,70,72,69,69,72,76,75,74,73,71,74,73,70,73,71,73,71,72,73,71,72,72,72,22,
73,72,79,72,69,77,82,71,71,73,72,68,74,74,72,71,71,69,71,71,71,72,69,70,71,68,72,68,70,73,70,75,74,69,73,71,71,72,71,71,73,72,68,70,70,70,70,69,71,74,71,71,70,73,75,72,71,72,73,71,22,
73,72,79,72,69,77,82,71,71,73,72,68,74,74,72,71,71,69,71,71,71,72,69,70,71,68,72,68,70,73,70,75,74,69,73,71,71,72,71,71,73,72,68,70,70,70,70,69,71,74,71,71,70,73,75,72,71,72,73,71,22,
71,69,68,67,65,65,68,79,73,74,74,71,69,72,72,71,73,75,71,73,76,68,73,71,70,76,70,78,75,73,73,69,71,73,71,74,74,73,74,71,70,70,73,74,72,71,72,75,69,69,71,73,73,70,72,71,72,71,71,71,22,
71,69,68,67,65,65,68,79,73,74,74,71,69,72,72,71,73,75,71,73,76,68,73,71,70,76,70,78,75,73,73,69,71,73,71,74,74,73,74,71,70,70,73,74,72,71,72,75,69,69,71,73,73,70,72,71,72,71,71,71,22,
75,71,73,74,79,71,65,73,73,70,69,77,70,70,82,73,68,71,72,77,73,74,68,72,70,72,75,67,71,70,71,72,72,72,69,71,75,69,71,70,73,74,74,71,71,73,72,71,74,75,68,72,72,73,71,74,72,72,72,72,22,
75,71,73,74,79,71,65,73,73,70,69,77,70,70,82,73,68,71,72,77,73,74,68,72,70,72,75,67,71,70,71,72,72,72,69,71,75,69,71,70,73,74,74,71,71,73,72,71,74,75,68,72,72,73,71,74,72,72,72,72,22,
71,73,72,71,77,74,74,67,72,66,73,69,75,65,73,80,67,65,67,69,72,76,67,68,75,73,80,71,71,69,73,77,72,69,70,74,73,73,72,73,73,74,69,67,74,72,76,71,70,68,77,69,69,73,70,73,76,72,74,73,22,
71,73,72,71,77,74,74,67,72,66,73,69,75,65,73,80,67,65,67,69,72,76,67,68,75,73,80,71,71,69,73,77,72,69,70,74,73,73,72,73,73,74,69,67,74,72,76,71,70,68,77,69,69,73,70,73,76,72,74,73,22,
72,71,67,70,77,73,72,68,71,65,76,67,82,62,71,85,74,62,70,69,73,75,68,67,72,73,82,69,68,69,71,73,69,70,69,75,77,71,70,75,74,69,75,69,73,69,71,67,71,71,74,73,68,79,70,69,73,76,78,76,22,
72,71,67,70,77,73,72,68,71,65,76,67,82,62,71,85,74,62,70,69,73,75,68,67,72,73,82,69,68,69,71,73,69,70,69,75,77,71,70,75,74,69,75,69,73,69,71,67,71,71,74,73,68,79,70,69,73,76,78,76,22,
73,71,73,68,69,72,75,74,71,67,71,72,79,69,64,87,73,64,71,70,79,70,72,70,71,74,71,75,70,73,71,73,72,75,73,73,70,74,72,74,70,71,70,72,73,73,75,71,69,70,69,72,69,75,75,71,72,72,75,74,22,
73,71,73,68,69,72,75,74,71,67,71,72,79,69,64,87,73,64,71,70,79,70,72,70,71,74,71,75,70,73,71,73,72,75,73,73,70,74,72,74,70,71,70,72,73,73,75,71,69,70,69,72,69,75,75,71,72,72,75,74,22,
77,74,67,72,70,74,77,71,71,71,66,73,67,70,69,71,66,74,72,73,70,69,75,76,69,71,69,76,72,71,73,74,69,70,70,70,73,71,72,73,75,70,70,71,70,71,71,71,70,69,73,75,73,72,72,71,74,71,71,72,22,
77,74,67,72,70,74,77,71,71,71,66,73,67,70,69,71,66,74,72,73,70,69,75,76,69,71,69,76,72,71,73,74,69,70,70,70,73,71,72,73,75,70,70,71,70,71,71,71,70,69,73,75,73,72,72,71,74,71,71,72,22,
68,77,78,72,72,71,67,73,71,73,73,72,69,72,74,67,78,73,71,74,70,71,67,71,73,75,71,69,72,70,71,72,73,74,73,72,74,72,71,71,70,73,72,71,72,70,70,73,72,74,75,72,72,70,72,73,67,73,71,71,22,
68,77,78,72,72,71,67,73,71,73,73,72,69,72,74,67,78,73,71,74,70,71,67,71,73,75,71,69,72,70,71,72,73,74,73,72,74,72,71,71,70,73,72,71,72,70,70,73,72,74,75,72,72,70,72,73,67,73,71,71,22,
67,67,73,74,71,71,72,72,73,75,72,72,72,74,73,71,72,72,71,71,72,74,71,72,69,74,71,75,73,75,74,73,72,72,72,72,70,70,72,70,73,71,70,72,74,73,75,73,73,73,69,70,74,72,70,70,71,71,70,69,22,
67,67,73,74,71,71,72,72,73,75,72,72,72,74,73,71,72,72,71,71,72,74,71,72,69,74,71,75,73,75,74,73,72,72,72,72,70,70,72,70,73,71,70,72,74,73,75,73,73,73,69,70,74,72,70,70,71,71,70,69,22,
72,69,70,77,69,72,74,71,72,73,73,71,70,70,73,71,70,71,73,71,67,73,71,69,71,69,72,71,72,73,73,71,71,70,69,71,72,73,72,71,71,70,73,70,70,69,68,70,72,69,73,72,71,71,71,73,73,72,73,72,22,
72,69,70,77,69,72,74,71,72,73,73,71,70,70,73,71,70,71,73,71,67,73,71,69,71,69,72,71,72,73,73,71,71,70,69,71,72,73,72,71,71,70,73,70,70,69,68,70,72,69,73,72,71,71,71,73,73,72,73,72,22,
71,73,69,74,72,71,71,73,73,73,72,70,72,74,70,71,75,74,74,72,76,69,72,70,70,72,71,73,72,72,72,71,71,74,73,72,73,70,72,71,70,74,74,71,73,70,70,74,73,72,71,75,72,70,75,70,72,72,72,71,22,
71,73,69,74,72,71,71,73,73,73,72,70,72,74,70,71,75,74,74,72,76,69,72,70,70,72,71,73,72,72,72,71,71,74,73,72,73,70,72,71,70,74,74,71,73,70,70,74,73,72,71,75,72,70,75,70,72,72,72,71,22,
70,72,72,69,71,71,71,72,72,74,71,74,70,75,72,71,70,72,69,72,74,73,70,71,71,71,71,72,73,72,71,72,72,69,73,72,72,72,71,74,71,74,72,71,72,71,71,72,75,71,72,72,73,70,71,74,70,71,73,71,22,
70,72,72,69,71,71,71,72,72,74,71,74,70,75,72,71,70,72,69,72,74,73,70,71,71,71,71,72,73,72,71,72,72,69,73,72,72,72,71,74,71,74,72,71,72,71,71,72,75,71,72,72,73,70,71,74,70,71,73,71,22,
73,71,72,73,73,73,71,71,74,72,70,75,71,72,74,73,70,76,71,75,74,72,72,70,70,72,70,74,73,70,72,71,73,73,71,72,73,72,72,73,72,72,72,69,73,73,71,71,72,72,72,73,75,72,72,72,72,72,72,72,22,
73,71,72,73,73,73,71,71,74,72,70,75,71,72,74,73,70,76,71,75,74,72,72,70,70,72,70,74,73,70,72,71,73,73,71,72,73,72,72,73,72,72,72,69,73,73,71,71,72,72,72,73,75,72,72,72,72,72,72,72,22,
71,71,73,72,73,71,72,69,73,72,70,73,72,74,72,72,70,70,70,73,70,73,70,69,71,70,71,71,72,70,72,73,71,70,72,71,73,72,72,71,72,74,71,71,72,71,72,72,74,71,72,70,71,72,71,72,70,72,72,72,7,
71,71,73,72,73,71,72,69,73,72,70,73,72,74,72,72,70,70,70,73,70,73,70,69,71,70,71,71,72,70,72,73,71,70,72,71,73,72,72,71,72,74,71,71,72,71,72,72,74,71,72,70,71,72,71,72,70,72,72,72,7,
72,70,70,71,73,72,74,72,70,72,72,71,71,72,72,74,72,72,71,71,71,73,71,71,73,71,73,71,72,71,72,72,71,72,72,73,72,72,72,72,72,71,72,71,73,73,71,72,72,72,73,73,73,73,72,70,73,71,73,72,7,
72,70,70,71,73,72,74,72,70,72,72,71,71,72,72,74,72,72,71,71,71,73,71,71,73,71,73,71,72,71,72,72,71,72,72,73,72,72,72,72,72,71,72,71,73,73,71,72,72,72,73,73,73,73,72,70,73,71,73,72,7,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,
73,70,71,74,67,71,73,74,74,73,68,76,70,72,70,75,70,73,74,73,74,70,73,71,73,74,70,75,72,73,73,72,72,71,71,69,73,73,72,73,73,70,72,72,73,71,74,73,71,70,71,74,73,71,73,73,71,71,71,71,22,
73,70,71,74,67,71,73,74,74,73,68,76,70,72,70,75,70,73,74,73,74,70,73,71,73,74,70,75,72,73,73,72,72,71,71,69,73,73,72,73,73,70,72,72,73,71,74,73,71,70,71,74,73,71,73,73,71,71,71,71,22,
69,70,76,70,71,69,67,76,74,74,70,83,74,78,71,73,70,71,72,77,74,71,71,73,73,71,71,70,73,73,72,73,73,72,72,70,72,73,72,71,70,72,73,71,72,74,73,73,75,72,69,72,75,72,72,74,68,69,70,71,22,
69,70,76,70,71,69,67,76,74,74,70,83,74,78,71,73,70,71,72,77,74,71,71,73,73,71,71,70,73,73,72,73,73,72,72,70,72,73,72,71,70,72,73,71,72,74,73,73,75,72,69,72,75,72,72,74,68,69,70,71,22,
77,78,67,76,67,75,82,71,71,75,60,77,58,70,71,64,62,79,75,73,67,72,77,72,73,72,72,73,73,69,72,76,72,74,71,67,69,73,74,74,73,69,70,73,70,70,70,75,72,71,72,75,75,69,74,72,74,71,70,69,22,
77,78,67,76,67,75,82,71,71,75,60,77,58,70,71,64,62,79,75,73,67,72,77,72,73,72,72,73,73,69,72,76,72,74,71,67,69,73,74,74,73,69,70,73,70,70,70,75,72,71,72,75,75,69,74,72,74,71,70,69,22,
55,65,86,67,81,72,55,74,73,70,82,70,78,74,77,67,78,71,66,70,71,75,63,73,71,74,68,67,69,74,71,67,71,68,74,76,73,71,70,69,72,75,75,72,74,73,75,68,78,75,72,65,72,72,69,73,65,73,69,72,22,
55,65,86,67,81,72,55,74,73,70,82,70,78,74,77,67,78,71,66,70,71,75,63,73,71,74,68,67,69,74,71,67,71,68,74,76,73,71,70,69,72,75,75,72,74,73,75,68,78,75,72,65,72,72,69,73,65,73,69,72,22,
88,44,61,63,75,72,77,64,68,71,70,70,74,74,71,82,66,68,80,78,72,67,77,72,72,71,74,75,72,73,70,68,72,70,71,79,73,73,73,69,73,72,71,70,72,73,73,67,70,68,69,73,73,76,75,70,71,68,75,74,22,
88,44,61,63,75,72,77,64,68,71,70,70,74,74,71,82,66,68,80,78,72,67,77,72,72,71,74,75,72,73,70,68,72,70,71,79,73,73,73,69,73,72,71,70,72,73,73,67,70,68,69,73,73,76,75,70,71,68,75,74,22,
105,70,69,58,75,72,70,74,68,70,73,69,72,75,73,76,65,71,78,77,70,72,71,74,78,72,69,74,67,70,68,71,75,70,70,74,72,71,69,73,74,74,72,70,67,74,70,71,65,68,68,77,68,76,74,74,74,66,75,79,22,
105,70,69,58,75,72,70,74,68,70,73,69,72,75,73,76,65,71,78,77,70,72,71,74,78,72,69,74,67,70,68,71,75,70,70,74,72,71,69,73,74,74,72,70,67,74,70,71,65,68,68,77,68,76,74,74,74,66,75,79,22,
90,73,83,52,78,72,59,68,72,68,76,71,72,76,72,72,69,68,75,70,75,70,67,80,77,77,64,67,72,65,66,73,75,71,74,75,75,71,68,72,69,73,72,71,69,77,71,72,69,71,68,73,69,74,71,74,72,70,73,77,22,
90,73,83,52,78,72,59,68,72,68,76,71,72,76,72,72,69,68,75,70,75,70,67,80,77,77,64,67,72,65,66,73,75,71,74,75,75,71,68,72,69,73,72,71,69,77,71,72,69,71,68,73,69,74,71,74,72,70,73,77,22,
90,57,84,54,75,72,66,74,70,67,72,69,76,72,75,76,66,79,74,79,69,73,69,75,76,73,66,72,69,74,67,67,76,65,73,77,72,71,67,72,73,73,71,67,70,74,72,69,69,69,69,72,70,75,72,72,71,70,72,75,22,
90,57,84,54,75,72,66,74,70,67,72,69,76,72,75,76,66,79,74,79,69,73,69,75,76,73,66,72,69,74,67,67,76,65,73,77,72,71,67,72,73,73,71,67,70,74,72,69,69,69,69,72,70,75,72,72,71,70,72,75,22,
95,48,85,61,70,70,64,70,71,72,75,70,66,78,71,77,69,64,79,78,70,71,73,77,77,75,64,66,73,74,66,68,76,70,74,80,74,70,71,70,73,74,73,70,71,74,71,71,69,68,66,72,71,76,74,72,72,67,73,76,22,
95,48,85,61,70,70,64,70,71,72,75,70,66,78,71,77,69,64,79,78,70,71,73,77,77,75,64,66,73,74,66,68,76,70,74,80,74,70,71,70,73,74,73,70,71,74,71,71,69,68,66,72,71,76,74,72,72,67,73,76,22,
93,49,85,67,66,68,66,76,70,76,74,71,76,74,78,77,65,79,75,75,72,77,76,76,77,73,66,73,76,78,71,66,79,67,69,79,74,69,71,69,74,73,71,70,69,73,71,69,67,67,66,72,72,75,73,73,71,67,73,77,22,
93,49,85,67,66,68,66,76,70,76,74,71,76,74,78,77,65,79,75,75,72,77,76,76,77,73,66,73,76,78,71,66,79,67,69,79,74,69,71,69,74,73,71,70,69,73,71,69,67,67,66,72,72,75,73,73,71,67,73,77,22,
84,45,86,71,66,68,67,72,73,74,75,69,66,71,73,76,73,70,77,83,65,70,71,70,76,72,67,66,73,77,69,63,77,69,73,78,71,71,72,69,74,73,74,70,72,72,73,69,69,69,70,71,72,75,71,71,71,69,72,73,22,
84,45,86,71,66,68,67,72,73,74,75,69,66,71,73,76,73,70,77,83,65,70,71,70,76,72,67,66,73,77,69,63,77,69,73,78,71,71,72,69,74,73,74,70,72,72,73,69,69,69,70,71,72,75,71,71,71,69,72,73,22,
82,47,82,80,61,68,69,76,72,83,77,71,73,75,75,77,69,70,76,69,74,76,76,74,74,73,68,70,79,80,74,68,78,71,67,78,76,68,73,69,73,74,71,71,72,71,72,72,69,68,66,71,74,74,72,72,72,67,71,74,22,
82,47,82,80,61,68,69,76,72,83,77,71,73,75,75,77,69,70,76,69,74,76,76,74,74,73,68,70,79,80,74,68,78,71,67,78,76,68,73,69,73,74,71,71,72,71,72,72,69,68,66,71,74,74,72,72,72,67,71,74,22,
71,53,79,87,60,66,74,76,73,76,73,72,74,67,75,76,73,79,73,80,66,71,70,64,71,70,74,71,73,82,75,65,76,68,70,73,72,71,73,70,76,71,72,72,72,69,74,71,68,70,73,71,73,72,72,69,71,70,70,70,22,
71,53,79,87,60,66,74,76,73,76,73,72,74,67,75,76,73,79,73,80,66,71,70,64,71,70,74,71,73,82,75,65,76,68,70,73,72,71,73,70,76,71,72,72,72,69,74,71,68,70,73,71,73,72,72,69,71,70,70,70,22,
64,62,69,92,64,70,76,74,72,77,74,72,67,75,70,71,75,62,76,67,69,70,74,69,68,75,76,67,76,78,74,73,70,76,71,72,71,70,76,71,73,73,74,75,74,68,71,74,72,73,72,70,74,72,72,71,72,70,72,69,22,
64,62,69,92,64,70,76,74,72,77,74,72,67,75,70,71,75,62,76,67,69,70,74,69,68,75,76,67,76,78,74,73,70,76,71,72,71,70,76,71,73,73,74,75,74,68,71,74,72,73,72,70,74,72,72,71,72,70,72,69,22,
63,78,55,85,74,70,76,74,68,74,72,73,80,73,74,71,71,78,70,63,76,75,76,73,68,67,79,79,76,75,76,71,71,76,70,70,72,73,75,73,68,69,70,74,74,72,73,73,75,73,73,72,72,68,71,72,73,74,73,72,22,
63,78,55,85,74,70,76,74,68,74,72,73,80,73,74,71,71,78,70,63,76,75,76,73,68,67,79,79,76,75,76,71,71,76,70,70,72,73,75,73,68,69,70,74,74,72,73,73,75,73,73,72,72,68,71,72,73,74,73,72,22,
66,82,58,60,80,74,72,66,73,67,69,73,72,70,68,73,76,73,70,79,72,67,68,68,71,65,74,77,69,64,73,72,68,69,72,67,70,75,71,74,71,71,74,72,71,76,73,71,73,73,76,72,71,71,70,71,70,74,72,70,22,
66,82,58,60,80,74,72,66,73,67,69,73,72,70,68,73,76,73,70,79,72,67,68,68,71,65,74,77,69,64,73,72,68,69,72,67,70,75,71,74,71,71,74,72,71,76,73,71,73,73,76,72,71,71,70,71,70,74,72,70,22,
78,68,81,51,71,75,69,71,73,70,69,70,70,74,72,74,72,69,72,75,71,73,67,73,74,75,66,69,70,67,67,78,69,73,75,77,72,69,71,70,72,73,71,70,69,71,72,70,72,73,67,72,70,74,73,74,71,69,71,71,22,
78,68,81,51,71,75,69,71,73,70,69,70,70,74,72,74,72,69,72,75,71,73,67,73,74,75,66,69,70,67,67,78,69,73,75,77,72,69,71,70,72,73,71,70,69,71,72,70,72,73,67,72,70,74,73,74,71,69,71,71,22,
80,62,92,80,64,69,74,74,70,72,74,70,69,69,75,72,71,72,72,77,71,74,73,71,73,78,69,69,70,79,73,71,78,68,70,75,74,70,71,70,76,74,68,68,69,71,71,71,69,72,71,71,71,74,73,70,73,70,71,72,22,
80,62,92,80,64,69,74,74,70,72,74,70,69,69,75,72,71,72,72,77,71,74,73,71,73,78,69,69,70,79,73,71,78,68,70,75,74,70,71,70,76,74,68,68,69,71,71,71,69,72,71,71,71,74,73,70,73,70,71,72,22,
71,73,60,92,73,70,70,71,70,74,73,72,72,73,74,69,74,67,72,73,69,72,74,67,69,75,77,75,71,78,75,71,70,77,73,71,70,70,74,70,72,71,76,76,74,70,72,74,74,71,74,71,73,70,72,71,74,69,74,72,22,
71,73,60,92,73,70,70,71,70,74,73,72,72,73,74,69,74,67,72,73,69,72,74,67,69,75,77,75,71,78,75,71,70,77,73,71,70,70,74,70,72,71,76,76,74,70,72,74,74,71,74,71,73,70,72,71,74,69,74,72,22,
66,73,64,55,69,73,73,75,73,72,70,70,71,74,75,72,74,70,68,74,72,73,73,70,71,78,74,77,68,69,72,76,68,70,73,73,70,70,72,71,72,72,73,71,72,69,72,71,74,73,70,70,73,71,70,74,71,72,70,69,22,
66,73,64,55,69,73,73,75,73,72,70,70,71,74,75,72,74,70,68,74,72,73,73,70,71,78,74,77,68,69,72,76,68,70,73,73,70,70,72,71,72,72,73,71,72,69,72,71,74,73,70,70,73,71,70,74,71,72,70,69,22,
77,71,86,80,73,71,77,69,68,70,74,71,69,70,75,71,70,70,70,75,73,73,71,69,70,80,68,73,72,75,73,77,75,70,72,75,74,69,71,71,74,73,67,68,72,72,71,71,71,73,72,70,71,73,74,72,72,71,71,73,22,
77,71,86,80,73,71,77,69,68,70,74,71,69,70,75,71,70,70,70,75,73,73,71,69,70,80,68,73,72,75,73,77,75,70,72,75,74,69,71,71,74,73,67,68,72,72,71,71,71,73,72,70,71,73,74,72,72,71,71,73,22,
71,72,57,71,74,69,63,72,73,72,72,74,75,73,73,71,73,71,73,74,69,74,69,68,71,71,70,84,74,72,77,72,69,73,70,72,72,70,73,71,70,72,76,75,75,73,72,74,74,71,72,71,73,72,71,72,71,72,73,71,22,
71,72,57,71,74,69,63,72,73,72,72,74,75,73,73,71,73,71,73,74,69,74,69,68,71,71,70,84,74,72,77,72,69,73,70,72,72,70,73,71,70,72,76,75,75,73,72,74,74,71,72,71,73,72,71,72,71,72,73,71,22,
73,72,84,68,68,77,79,70,72,73,70,69,71,73,71,71,72,69,72,73,70,72,66,70,70,68,66,69,73,70,70,76,73,70,72,72,72,73,70,71,73,72,66,69,71,71,71,69,71,72,70,72,72,73,73,70,72,72,71,70,22,
73,72,84,68,68,77,79,70,72,73,70,69,71,73,71,71,72,69,72,73,70,72,66,70,70,68,66,69,73,70,70,76,73,70,72,72,72,73,70,71,73,72,66,69,71,71,71,69,71,72,70,72,72,73,73,70,72,72,71,70,22,
